-0.600 0.91215115555
-0.575 0.96976808724
-0.550 1.02798755947
-0.525 1.08673425213
-0.500 1.14594902853
-0.475 1.20559274304
-0.450 1.2656322201
-0.425 1.32604490198
-0.400 1.38681514007
-0.375 1.44793163295
-0.350 1.50938671394
-0.325 1.57117304366
-0.300 1.63329010448
-0.275 1.69573251794
-0.250 1.7584968925
-0.225 1.8215801264
-0.200 1.8849808387
-0.175 1.9143964611
-0.150 1.9100085591
-0.125 1.906372745
-0.100 1.9410992964
-0.075 2.0128933547
-0.050 2.0849367678
-0.025 2.1572134642
0.000 2.2297120556
0.025 2.302418241
0.050 2.3753207138
0.075 2.448408279
0.100 2.5216701573
0.125 2.5950963107
0.150 2.6686774104
0.175 2.742404628
0.200 2.8162694505
0.225 2.8902636229
0.250 2.9643795127
0.275 3.0386100441
0.300 3.1129484807
0.325 3.1873883603
0.350 3.2619233123
0.375 3.3365475465
0.400 3.4112556711
0.425 3.4860425826
0.450 3.560903376
0.475 3.6358331402
0.500 3.7108274898
0.525 3.7858822955
0.550 3.8609938133
0.575 3.9361584121
0.600 4.0113720615
0.625 4.0866315253
0.650 4.1619338
0.675 4.2372760532
0.700 4.3126555731
0.725 4.3880691945
0.750 4.4635145098
0.775 4.538989364
0.800 4.6120566503
0.825 4.6833185322
0.850 4.7546669436
0.875 4.8260994303
0.900 4.897612425
0.925 4.9692035862
0.950 5.0408690994
0.975 5.1126082458
