-0.600 1.78578020132
-0.575 1.85544729088
-0.550 1.92523273079
-0.525 1.9951317417
-0.500 2.0644779395
-0.475 2.04487186905
-0.450 2.06404063668
-0.425 2.17113694299
-0.400 2.27696463396
-0.375 2.38131518465
-0.350 2.47398237307
-0.325 2.51616846374
-0.300 2.55926523635
-0.275 2.60320955441
-0.250 2.64794522934
-0.225 2.69342110047
-0.200 2.73959212777
-0.175 2.78641116645
-0.150 2.83384007898
-0.125 2.88184138963
-0.100 2.9303823145
-0.075 2.9794288289
-0.050 3.028953001
-0.025 3.0789252861
0.000 3.1293219947
0.025 3.1801172568
0.050 3.231288845
0.075 3.2828158868
0.100 3.334678191
0.125 3.3902128761
0.150 3.4534175653
0.175 3.516809852
0.200 3.5803793789
0.225 3.6441162407
0.250 3.7080114441
0.275 3.7720567129
0.300 3.8362443375
0.325 3.9005669763
0.350 3.9650175056
0.375 4.0295894873
0.400 4.0942770152
0.425 4.1590745486
0.450 4.2239767705
0.475 4.2889784078
0.500 4.3540747587
0.525 4.4192614794
0.550 4.4845345976
0.575 4.5498901655
0.600 4.615324301
0.625 4.6808329796
0.650 4.7464135649
0.675 4.8120629205
0.700 4.8777780848
0.725 4.9435560557
0.750 4.9884499592
0.775 5.0280841605
0.800 5.0677070464
0.825 5.1073245472
0.850 5.1469424744
0.875 5.186567337
0.900 5.2262020063
0.925 5.2658516249
0.950 5.3055165996
0.975 5.3452056848
