-0.600 1.40748280063
-0.575 1.51729918464
-0.550 1.6273405934
-0.525 1.73729835645
-0.500 1.84689564329
-0.475 1.95588723027
-0.450 2.06404054681
-0.425 2.17113679871
-0.400 2.27696445611
-0.375 2.38131407724
-0.350 2.4839765373
-0.325 2.58473946087
-0.300 2.68339485107
-0.275 2.779730558
-0.250 2.87354137206
-0.225 2.96463394369
-0.200 3.05283582218
-0.175 3.13799610754
-0.150 3.22000532542
-0.125 3.29879456948
-0.100 3.37434543777
-0.075 3.44668591636
-0.050 3.5158958759
-0.025 3.5820956246
0.000 3.6454451909
0.025 3.7061283769
0.050 3.7643485224
0.075 3.8203173726
0.100 3.8742467286
0.125 3.9263437819
0.150 3.9768056668
0.175 4.025816579
0.200 4.0735462248
0.225 4.1201481288
0.250 4.1657614297
0.275 4.2105103708
0.300 4.2545054136
0.325 4.2978446324
0.350 4.3406135337
0.375 4.382888342
0.400 4.4247357425
0.425 4.4662142271
0.450 4.5073754095
0.475 4.5482634255
0.500 4.5889179661
0.525 4.6293735085
0.550 4.669660246
0.575 4.7098045614
0.600 4.7498294819
0.625 4.7897552425
0.650 4.8295996636
0.675 4.8693783659
0.700 4.9091049502
0.725 4.9487912399
0.750 4.9884476613
0.775 5.0280834684
0.800 5.0677066212
0.825 5.1073242063
0.850 5.1469421411
0.875 5.1865658407
0.900 5.2261999082
0.925 5.2658484648
0.950 5.3055150017
0.975 5.3452024065
