-0.600 1.8864357653
-0.575 1.99840046024
-0.550 2.11093486703
-0.525 2.22374440337
-0.500 2.33658038817
-0.475 2.44924221889
-0.450 2.56156055326
-0.425 2.67340014372
-0.400 2.78465467619
-0.375 2.89524171325
-0.350 3.00510042972
-0.325 3.11418608532
-0.300 3.22247428671
-0.275 3.32994781803
-0.250 3.43660101108
-0.225 3.54243684678
-0.200 3.64746665863
-0.175 3.75170083693
-0.150 3.85515927865
-0.125 3.95786203025
-0.100 4.059833556
-0.075 4.1610959842
-0.050 4.26167556009
-0.025 4.36159591819
0.000 4.46088421943
0.025 4.55956421849
0.050 4.65766144833
0.075 4.7552005866
0.100 4.8522052631
0.125 4.9486990425
0.150 5.0447049551
0.175 5.1402453651
0.200 5.2353418732
0.225 5.3300148252
0.250 5.4242844107
0.275 5.5181701389
0.300 5.6116908188
0.325 5.7048644557
0.350 5.7977077619
0.375 5.8902373178
0.400 5.982469059
0.425 6.0744182215
0.450 6.1660993294
0.475 6.2575256262
0.500 6.3487103392
0.525 6.4396661367
0.550 6.5304049522
0.575 6.6209381575
0.600 6.711276133
0.625 6.8014291446
0.650 6.8914069525
0.675 6.9812188143
0.700 7.0708734993
0.725 7.1603788784
0.750 7.2497428282
0.775 7.3389728552
0.800 7.4280759132
0.825 7.5170588103
0.850 7.6059273499
0.875 7.6946876417
0.900 7.7833452229
0.925 7.8719055676
0.950 7.9603736921
0.975 8.0487539877
