-0.600 1.4074828004
-0.575 1.51729920194
-0.550 1.62734057711
-0.525 1.7372983567
-0.500 1.84689564329
-0.475 1.95588724771
-0.450 2.02696873049
-0.425 2.01064564273
-0.400 1.99579150453
-0.375 1.98230417252
-0.350 1.97009353312
-0.325 1.95907650649
-0.300 1.94918368008
-0.275 1.94034588931
-0.250 1.93250213382
-0.225 1.92559615361
-0.200 1.9195780414
-0.175 1.9486914985
-0.150 2.0127097266
-0.125 2.077030459
-0.100 2.1416502669
-0.075 2.2065616354
-0.050 2.2717604738
-0.025 2.337238702
0.000 2.4029919941
0.025 2.4690120025
0.050 2.5352922563
0.075 2.601826004
0.100 2.6686057399
0.125 2.7356245371
0.150 2.802875274
0.175 2.870350851
0.200 2.9380444165
0.225 3.0059485641
0.250 3.0740566179
0.275 3.1423618353
0.300 3.2108576285
0.325 3.2795377022
0.350 3.3483953342
0.375 3.4174245509
0.400 3.4866193991
0.425 3.5559740989
0.450 3.6254831949
0.475 3.695140828
0.500 3.7649418967
0.525 3.8348813313
0.550 3.9049541614
0.575 3.9751560379
0.600 4.0454816441
0.625 4.115926934
0.650 4.1864876379
0.675 4.2571596068
0.700 4.3279392947
0.725 4.3988221594
0.750 4.4698049578
0.775 4.540884416
0.800 4.6144914982
0.825 4.6900189901
0.850 4.765569333
0.875 4.8411409174
0.900 4.9167319429
0.925 4.9923408954
0.950 5.0679660426
0.975 5.1436059953
